Store,Days,Date, Weekly_Sales ,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,
4,"13, Aug, 10","Friday, 13 August 2010"," $2,007,051 ",0,78.08,2.698,126.064,7.372,
5,"13, Aug, 10","Friday, 13 August 2010"," $286,477 ",0,87.41,2.692,212.1978889,6.496,
6,"13, Aug, 10","Friday, 13 August 2010"," $1,547,655 ",0,86.83,2.692,213.1677529,6.973,
7,"13, Aug, 10","Friday, 13 August 2010"," $598,185 ",0,60.13,2.723,190.2611552,9.017,
8,"13, Aug, 10","Friday, 13 August 2010"," $867,919 ",0,80.11,2.692,215.0196857,6.315,
9,"13, Aug, 10","Friday, 13 August 2010"," $481,898 ",0,86.85,2.692,215.2039756,6.442,
10,"13, Aug, 10","Friday, 13 August 2010"," $1,962,997 ",0,88.37,3.049,126.064,9.199,
11,"13, Aug, 10","Friday, 13 August 2010"," $1,384,339 ",0,87.73,2.692,214.9730444,7.346,
12,"13, Aug, 10","Friday, 13 August 2010"," $928,264 ",0,87.01,3.159,126.064,14.18,
13,"13, Aug, 10","Friday, 13 August 2010"," $1,877,593 ",0,74.93,2.837,126.064,7.951,
14,"13, Aug, 10","Friday, 13 August 2010"," $2,052,985 ",0,78.44,2.805,182.6226346,8.743,
15,"13, Aug, 10","Friday, 13 August 2010"," $622,437 ",0,72.17,2.923,132.63,8.099,
16,"13, Aug, 10","Friday, 13 August 2010"," $543,758 ",0,63.91,2.723,190.2611552,6.868,
17,"13, Aug, 10","Friday, 13 August 2010"," $759,995 ",0,65.17,2.837,126.064,6.697,
18,"13, Aug, 10","Friday, 13 August 2010"," $1,084,723 ",0,74.19,2.81,132.63,9.342,
19,"13, Aug, 10","Friday, 13 August 2010"," $1,418,027 ",0,72.71,2.923,132.63,8.099,
20,"13, Aug, 10","Friday, 13 August 2010"," $2,071,022 ",0,75.98,2.805,204.8533784,7.527,
21,"13, Aug, 10","Friday, 13 August 2010"," $793,589 ",0,89.65,2.692,211.2951413,8.099,
22,"13, Aug, 10","Friday, 13 August 2010"," $993,097 ",0,74.75,2.81,136.4928214,8.433,
23,"13, Aug, 10","Friday, 13 August 2010"," $1,346,346 ",0,67.43,2.81,132.63,5.326,
24,"13, Aug, 10","Friday, 13 August 2010"," $1,384,244 ",0,74.17,2.923,132.63,8.117,
25,"13, Aug, 10","Friday, 13 August 2010"," $686,072 ",0,72.73,2.805,204.8533784,7.527,
26,"13, Aug, 10","Friday, 13 August 2010"," $1,011,938 ",0,61.58,2.81,132.63,8.445,
27,"13, Aug, 10","Friday, 13 August 2010"," $1,864,436 ",0,77.36,2.923,136.4928214,7.982,
28,"13, Aug, 10","Friday, 13 August 2010"," $1,218,688 ",0,87.01,3.159,126.064,14.18,
29,"13, Aug, 10","Friday, 13 August 2010"," $495,269 ",0,74.75,2.81,132.63,10.409,
30,"13, Aug, 10","Friday, 13 August 2010"," $444,160 ",0,89.65,2.692,211.2951413,8.099,
31,"13, Aug, 10","Friday, 13 August 2010"," $1,327,719 ",0,89.65,2.692,211.2951413,8.099,
32,"13, Aug, 10","Friday, 13 August 2010"," $1,157,976 ",0,74.97,2.723,190.2611552,9.017,
33,"13, Aug, 10","Friday, 13 August 2010"," $265,368 ",0,95.57,3.049,126.064,9.495,
34,"13, Aug, 10","Friday, 13 August 2010"," $951,209 ",0,76.72,2.698,126.064,9.816,
35,"13, Aug, 10","Friday, 13 August 2010"," $1,090,588 ",0,77.36,2.805,136.4928214,8.861,
36,"13, Aug, 10","Friday, 13 August 2010"," $470,437 ",0,86.06,2.644,210.3943056,8.36,
37,"13, Aug, 10","Friday, 13 August 2010"," $491,816 ",0,86.06,2.692,210.3943056,8.36,
38,"13, Aug, 10","Friday, 13 August 2010"," $341,401 ",0,87.01,3.159,126.064,14.18,
39,"13, Aug, 10","Friday, 13 August 2010"," $1,371,466 ",0,85.66,2.692,210.3943056,8.36,
40,"13, Aug, 10","Friday, 13 August 2010"," $924,012 ",0,67.47,2.81,132.63,5.326,
41,"13, Aug, 10","Friday, 13 August 2010"," $1,285,977 ",0,70.24,2.723,190.2611552,7.335,
42,"13, Aug, 10","Friday, 13 August 2010"," $583,080 ",0,88.37,3.049,126.064,9.199,
43,"13, Aug, 10","Friday, 13 August 2010"," $713,480 ",0,86.31,2.692,203.5385,9.816,
44,"13, Aug, 10","Friday, 13 August 2010"," $291,028 ",0,74.93,2.837,126.064,7.804,
45,"13, Aug, 10","Friday, 13 August 2010"," $722,262 ",0,78.44,2.805,182.6226346,8.743,
1,"06, Aug, 10","Friday, 6 August 2010"," $1,605,492 ",0,87.16,2.627,211.5046621,7.787,
2,"06, Aug, 10","Friday, 6 August 2010"," $1,991,910 ",0,89.53,2.627,211.1608049,8.099,
3,"06, Aug, 10","Friday, 6 August 2010"," $402,636 ",0,85.13,2.627,214.8341952,7.346,
4,"06, Aug, 10","Friday, 6 August 2010"," $1,907,639 ",0,76.53,2.64,126.0854516,7.372,
5,"06, Aug, 10","Friday, 6 August 2010"," $303,043 ",0,86.1,2.627,212.0624447,6.496,
6,"06, Aug, 10","Friday, 6 August 2010"," $1,633,242 ",0,86.61,2.627,213.0311188,6.973,
7,"06, Aug, 10","Friday, 6 August 2010"," $643,854 ",0,61.7,2.69,190.0990028,9.017,
8,"06, Aug, 10","Friday, 6 August 2010"," $893,400 ",0,80.37,2.627,214.8807793,6.315,
9,"06, Aug, 10","Friday, 6 August 2010"," $522,815 ",0,87.09,2.627,215.064843,6.442,
10,"06, Aug, 10","Friday, 6 August 2010"," $1,949,236 ",0,86.13,3.123,126.0854516,9.199,
11,"06, Aug, 10","Friday, 6 August 2010"," $1,369,635 ",0,86.54,2.627,214.8341952,7.346,
12,"06, Aug, 10","Friday, 6 August 2010"," $967,577 ",0,92.95,3.123,126.0854516,14.18,
13,"06, Aug, 10","Friday, 6 August 2010"," $1,969,121 ",0,81.24,2.802,126.0854516,7.951,
14,"06, Aug, 10","Friday, 6 August 2010"," $2,219,814 ",0,77.17,2.784,182.5320862,8.743,
15,"06, Aug, 10","Friday, 6 August 2010"," $639,651 ",0,72.7,2.942,132.6141935,8.099,
16,"06, Aug, 10","Friday, 6 August 2010"," $586,936 ",0,67.42,2.69,190.0990028,6.868,
17,"06, Aug, 10","Friday, 6 August 2010"," $795,301 ",0,70.53,2.802,126.0854516,6.697,
18,"06, Aug, 10","Friday, 6 August 2010"," $1,166,118 ",0,73.67,2.792,132.6141935,9.342,
19,"06, Aug, 10","Friday, 6 August 2010"," $1,492,061 ",0,74.2,2.942,132.6141935,8.099,
20,"06, Aug, 10","Friday, 6 August 2010"," $1,910,177 ",0,74.57,2.784,204.7293252,7.527,
21,"06, Aug, 10","Friday, 6 August 2010"," $739,279 ",0,90.3,2.627,211.1608049,8.099,
22,"06, Aug, 10","Friday, 6 August 2010"," $1,010,326 ",0,74.37,2.792,136.4741118,8.433,
23,"06, Aug, 10","Friday, 6 August 2010"," $1,417,013 ",0,70.03,2.792,132.6141935,5.326,
24,"06, Aug, 10","Friday, 6 August 2010"," $1,442,819 ",0,74.54,2.942,132.6141935,8.117,
25,"06, Aug, 10","Friday, 6 August 2010"," $699,464 ",0,71.79,2.784,204.7293252,7.527,
26,"06, Aug, 10","Friday, 6 August 2010"," $1,125,330 ",0,62.93,2.792,132.6141935,8.445,
27,"06, Aug, 10","Friday, 6 August 2010"," $1,908,037 ",0,77.45,2.942,136.4741118,7.982,
28,"06, Aug, 10","Friday, 6 August 2010"," $1,523,101 ",0,92.95,3.123,126.0854516,14.18,
29,"06, Aug, 10","Friday, 6 August 2010"," $519,788 ",0,74.37,2.792,132.6141935,10.409,
30,"06, Aug, 10","Friday, 6 August 2010"," $441,407 ",0,90.3,2.627,211.1608049,8.099,
31,"06, Aug, 10","Friday, 6 August 2010"," $1,352,401 ",0,90.3,2.627,211.1608049,8.099,
32,"06, Aug, 10","Friday, 6 August 2010"," $1,144,552 ",0,72.95,2.69,190.0990028,9.017,
33,"06, Aug, 10","Friday, 6 August 2010"," $262,790 ",0,92.51,3.123,126.0854516,9.495,
34,"06, Aug, 10","Friday, 6 August 2010"," $987,435 ",0,73.8,2.64,126.0854516,9.816,
35,"06, Aug, 10","Friday, 6 August 2010"," $1,180,183 ",0,77.45,2.784,136.4741118,8.861,
36,"06, Aug, 10","Friday, 6 August 2010"," $467,443 ",0,85.49,2.573,210.2614925,8.36,
37,"06, Aug, 10","Friday, 6 August 2010"," $508,577 ",0,85.49,2.627,210.2614925,8.36,
38,"06, Aug, 10","Friday, 6 August 2010"," $378,574 ",0,92.95,3.123,126.0854516,14.18,
39,"06, Aug, 10","Friday, 6 August 2010"," $1,409,990 ",0,84.92,2.627,210.2614925,8.36,
40,"06, Aug, 10","Friday, 6 August 2010"," $1,057,296 ",0,69.16,2.792,132.6141935,5.326,
41,"06, Aug, 10","Friday, 6 August 2010"," $1,338,133 ",0,69.21,2.69,190.0990028,7.335,
42,"06, Aug, 10","Friday, 6 August 2010"," $579,544 ",0,86.13,3.123,126.0854516,9.199,
43,"06, Aug, 10","Friday, 6 August 2010"," $698,536 ",0,84.66,2.627,203.4173387,9.816,
44,"06, Aug, 10","Friday, 6 August 2010"," $296,804 ",0,81.24,2.802,126.0854516,7.804,
45,"06, Aug, 10","Friday, 6 August 2010"," $746,517 ",0,77.17,2.784,182.5320862,8.743,
1,"30, Jul, 10","Friday, 30 July 2010"," $1,371,987 ",0,81.84,2.64,211.3699032,7.787,
2,"30, Jul, 10","Friday, 30 July 2010"," $1,804,246 ",0,83.49,2.64,211.0264684,8.099,
3,"30, Jul, 10","Friday, 30 July 2010"," $347,955 ",0,82.04,2.64,214.695346,7.346,
4,"30, Jul, 10","Friday, 30 July 2010"," $1,796,638 ",0,80.7,2.65,126.1069032,7.372,
5,"30, Jul, 10","Friday, 30 July 2010"," $268,929 ",0,82.46,2.64,211.9270006,6.496,
6,"30, Jul, 10","Friday, 30 July 2010"," $1,532,309 ",0,81.37,2.64,212.8944846,6.973,
7,"30, Jul, 10","Friday, 30 July 2010"," $603,547 ",0,66.07,2.69,189.9368504,9.017,
8,"30, Jul, 10","Friday, 30 July 2010"," $787,295 ",0,76.02,2.64,214.7418728,6.315,
9,"30, Jul, 10","Friday, 30 July 2010"," $468,675 ",0,79.83,2.64,214.9257105,6.442,
10,"30, Jul, 10","Friday, 30 July 2010"," $1,832,664 ",0,85.03,3.017,126.1069032,9.199,
11,"30, Jul, 10","Friday, 30 July 2010"," $1,250,179 ",0,83.26,2.64,214.695346,7.346,
12,"30, Jul, 10","Friday, 30 July 2010"," $913,548 ",0,96.31,3.017,126.1069032,14.18,
13,"30, Jul, 10","Friday, 30 July 2010"," $1,817,887 ",0,78.94,2.797,126.1069032,7.951,
14,"30, Jul, 10","Friday, 30 July 2010"," $2,054,843 ",0,79.78,2.781,182.4415378,8.743,
15,"30, Jul, 10","Friday, 30 July 2010"," $619,224 ",0,72.04,2.932,132.5983871,8.099,
16,"30, Jul, 10","Friday, 30 July 2010"," $562,634 ",0,70.71,2.69,189.9368504,6.868,
17,"30, Jul, 10","Friday, 30 July 2010"," $833,517 ",0,69.96,2.797,126.1069032,6.697,
18,"30, Jul, 10","Friday, 30 July 2010"," $1,078,558 ",0,75.79,2.792,132.5983871,9.342,
19,"30, Jul, 10","Friday, 30 July 2010"," $1,366,396 ",0,72.83,2.932,132.5983871,8.099,
20,"30, Jul, 10","Friday, 30 July 2010"," $1,955,897 ",0,76.03,2.781,204.605272,7.527,
21,"30, Jul, 10","Friday, 30 July 2010"," $715,876 ",0,83.59,2.64,211.0264684,8.099,
22,"30, Jul, 10","Friday, 30 July 2010"," $970,774 ",0,76.35,2.792,136.4554021,8.433,
23,"30, Jul, 10","Friday, 30 July 2010"," $1,319,774 ",0,69.71,2.792,132.5983871,5.326,
24,"30, Jul, 10","Friday, 30 July 2010"," $1,387,518 ",0,75.91,2.932,132.5983871,8.117,
25,"30, Jul, 10","Friday, 30 July 2010"," $682,124 ",0,71.99,2.781,204.605272,7.527,
26,"30, Jul, 10","Friday, 30 July 2010"," $1,005,324 ",0,63.79,2.792,132.5983871,8.445,
27,"30, Jul, 10","Friday, 30 July 2010"," $1,816,490 ",0,79.78,2.932,136.4554021,7.982,
28,"30, Jul, 10","Friday, 30 July 2010"," $1,150,205 ",0,96.31,3.017,126.1069032,14.18,
29,"30, Jul, 10","Friday, 30 July 2010"," $509,873 ",0,76.35,2.792,132.5983871,10.409,
30,"30, Jul, 10","Friday, 30 July 2010"," $437,894 ",0,83.59,2.64,211.0264684,8.099,
31,"30, Jul, 10","Friday, 30 July 2010"," $1,231,993 ",0,83.59,2.64,211.0264684,8.099,
32,"30, Jul, 10","Friday, 30 July 2010"," $1,065,351 ",0,75.62,2.69,189.9368504,9.017,
33,"30, Jul, 10","Friday, 30 July 2010"," $242,047 ",0,92.71,3.017,126.1069032,9.495,
34,"30, Jul, 10","Friday, 30 July 2010"," $875,977 ",0,72.26,2.65,126.1069032,9.816,
35,"30, Jul, 10","Friday, 30 July 2010"," $1,139,132 ",0,79.78,2.781,136.4554021,8.861,
36,"30, Jul, 10","Friday, 30 July 2010"," $432,452 ",0,81.88,2.602,210.1286794,8.36,
37,"30, Jul, 10","Friday, 30 July 2010"," $487,913 ",0,81.88,2.64,210.1286794,8.36,
38,"30, Jul, 10","Friday, 30 July 2010"," $336,378 ",0,96.31,3.017,126.1069032,14.18,
39,"30, Jul, 10","Friday, 30 July 2010"," $1,308,222 ",0,80.99,2.64,210.1286794,8.36,
40,"30, Jul, 10","Friday, 30 July 2010"," $953,393 ",0,71.35,2.792,132.5983871,5.326,
41,"30, Jul, 10","Friday, 30 July 2010"," $1,211,137 ",0,70.07,2.69,189.9368504,7.335,
42,"30, Jul, 10","Friday, 30 July 2010"," $469,599 ",0,85.03,3.017,126.1069032,9.199,
43,"30, Jul, 10","Friday, 30 July 2010"," $622,112 ",0,79.79,2.64,203.2961774,9.816,
44,"30, Jul, 10","Friday, 30 July 2010"," $275,021 ",0,78.94,2.797,126.1069032,7.804,
45,"30, Jul, 10","Friday, 30 July 2010"," $716,859 ",0,79.78,2.781,182.4415378,8.743,
1,"23, Jul, 10","Friday, 23 July 2010"," $1,385,065 ",0,83.36,2.608,211.2351443,7.787,
2,"23, Jul, 10","Friday, 23 July 2010"," $1,781,718 ",0,87.66,2.608,210.8921319,8.099,
3,"23, Jul, 10","Friday, 23 July 2010"," $352,864 ",0,83.32,2.608,214.5564968,7.346,
4,"23, Jul, 10","Friday, 23 July 2010"," $1,848,427 ",0,79.78,2.612,126.1283548,7.372,
5,"23, Jul, 10","Friday, 23 July 2010"," $274,743 ",0,83.66,2.608,211.7915565,6.496,
6,"23, Jul, 10","Friday, 23 July 2010"," $1,585,241 ",0,83.9,2.608,212.7578505,6.973,
7,"23, Jul, 10","Friday, 23 July 2010"," $570,231 ",0,64.64,2.691,189.774698,9.017,
8,"23, Jul, 10","Friday, 23 July 2010"," $785,516 ",0,78.29,2.608,214.6029664,6.315,
9,"23, Jul, 10","Friday, 23 July 2010"," $462,677 ",0,84.49,2.608,214.7865779,6.442,
10,"23, Jul, 10","Friday, 23 July 2010"," $1,831,676 ",0,88.44,3.112,126.1283548,9.199,
11,"23, Jul, 10","Friday, 23 July 2010"," $1,244,390 ",0,84.57,2.608,214.5564968,7.346,
12,"23, Jul, 10","Friday, 23 July 2010"," $912,404 ",0,99.22,3.112,126.1283548,14.18,
13,"23, Jul, 10","Friday, 23 July 2010"," $1,907,351 ",0,82.27,2.797,126.1283548,7.951,
14,"23, Jul, 10","Friday, 23 July 2010"," $2,044,155 ",0,81.46,2.771,182.3509895,8.743,
15,"23, Jul, 10","Friday, 23 July 2010"," $598,553 ",0,73.2,2.924,132.5825806,8.099,
16,"23, Jul, 10","Friday, 23 July 2010"," $588,344 ",0,70.67,2.691,189.774698,6.868,
17,"23, Jul, 10","Friday, 23 July 2010"," $893,505 ",0,69.66,2.797,126.1283548,6.697,
18,"23, Jul, 10","Friday, 23 July 2010"," $1,032,908 ",0,75.71,2.784,132.5825806,9.342,
19,"23, Jul, 10","Friday, 23 July 2010"," $1,372,044 ",0,74.68,2.924,132.5825806,8.099,
20,"23, Jul, 10","Friday, 23 July 2010"," $1,900,536 ",0,77.75,2.771,204.4812188,7.527,
21,"23, Jul, 10","Friday, 23 July 2010"," $765,823 ",0,87.17,2.608,210.8921319,8.099,
22,"23, Jul, 10","Friday, 23 July 2010"," $974,123 ",0,76.91,2.784,136.4366924,8.433,
23,"23, Jul, 10","Friday, 23 July 2010"," $1,333,634 ",0,70.2,2.784,132.5825806,5.326,
24,"23, Jul, 10","Friday, 23 July 2010"," $1,333,740 ",0,75.27,2.924,132.5825806,8.117,
25,"23, Jul, 10","Friday, 23 July 2010"," $665,291 ",0,75.37,2.771,204.4812188,7.527,
26,"23, Jul, 10","Friday, 23 July 2010"," $971,616 ",0,65.4,2.784,132.5825806,8.445,
27,"23, Jul, 10","Friday, 23 July 2010"," $1,808,251 ",0,81.56,2.924,136.4366924,7.982,
28,"23, Jul, 10","Friday, 23 July 2010"," $1,205,885 ",0,99.22,3.112,126.1283548,14.18,
29,"23, Jul, 10","Friday, 23 July 2010"," $506,502 ",0,76.91,2.784,132.5825806,10.409,
30,"23, Jul, 10","Friday, 23 July 2010"," $440,491 ",0,87.17,2.608,210.8921319,8.099,
31,"23, Jul, 10","Friday, 23 July 2010"," $1,276,032 ",0,87.17,2.608,210.8921319,8.099,
32,"23, Jul, 10","Friday, 23 July 2010"," $1,109,574 ",0,75.69,2.691,189.774698,9.017,
33,"23, Jul, 10","Friday, 23 July 2010"," $252,734 ",0,97.04,3.112,126.1283548,9.495,
34,"23, Jul, 10","Friday, 23 July 2010"," $902,051 ",0,79.58,2.612,126.1283548,9.816,
35,"23, Jul, 10","Friday, 23 July 2010"," $1,121,756 ",0,81.56,2.771,136.4366924,8.861,
36,"23, Jul, 10","Friday, 23 July 2010"," $452,021 ",0,82.6,2.542,209.9958663,8.36,
37,"23, Jul, 10","Friday, 23 July 2010"," $491,998 ",0,82.6,2.608,209.9958663,8.36,
38,"23, Jul, 10","Friday, 23 July 2010"," $328,337 ",0,99.22,3.112,126.1283548,14.18,
39,"23, Jul, 10","Friday, 23 July 2010"," $1,314,652 ",0,82.2,2.608,209.9958663,8.36,
40,"23, Jul, 10","Friday, 23 July 2010"," $922,342 ",0,71.79,2.784,132.5825806,5.326,
41,"23, Jul, 10","Friday, 23 July 2010"," $1,192,214 ",0,70.77,2.691,189.774698,7.335,
42,"23, Jul, 10","Friday, 23 July 2010"," $491,116 ",0,88.44,3.112,126.1283548,9.199,
43,"23, Jul, 10","Friday, 23 July 2010"," $649,036 ",0,86.6,2.608,203.1750161,9.816,
44,"23, Jul, 10","Friday, 23 July 2010"," $292,680 ",0,82.27,2.797,126.1283548,7.804,
45,"23, Jul, 10","Friday, 23 July 2010"," $714,601 ",0,81.46,2.771,182.3509895,8.743,
1,"16, Jul, 10","Friday, 16 July 2010"," $1,448,939 ",0,83.15,2.623,211.1003854,7.787,
2,"16, Jul, 10","Friday, 16 July 2010"," $1,845,880 ",0,85.32,2.623,210.7577954,8.099,
3,"16, Jul, 10","Friday, 16 July 2010"," $352,729 ",0,84.32,2.623,214.4176476,7.346,
4,"16, Jul, 10","Friday, 16 July 2010"," $1,898,428 ",0,78.53,2.621,126.1498065,7.372,
5,"16, Jul, 10","Friday, 16 July 2010"," $280,702 ",0,83.98,2.623,211.6561123,6.496,
6,"16, Jul, 10","Friday, 16 July 2010"," $1,560,121 ",0,83.75,2.623,212.6212163,6.973,
7,"16, Jul, 10","Friday, 16 July 2010"," $557,166 ",0,62.19,2.699,189.6125456,9.017,
8,"16, Jul, 10","Friday, 16 July 2010"," $848,631 ",0,77.49,2.623,214.4640599,6.315,
9,"16, Jul, 10","Friday, 16 July 2010"," $474,031 ",0,82.93,2.623,214.6474453,6.442,
10,"16, Jul, 10","Friday, 16 July 2010"," $1,828,052 ",0,91.8,2.971,126.1498065,9.199,
11,"16, Jul, 10","Friday, 16 July 2010"," $1,290,610 ",0,84.9,2.623,214.4176476,7.346,
12,"16, Jul, 10","Friday, 16 July 2010"," $916,403 ",0,97.18,3.094,126.1498065,14.18,
13,"16, Jul, 10","Friday, 16 July 2010"," $1,932,231 ",0,77.79,2.791,126.1498065,7.951,
14,"16, Jul, 10","Friday, 16 July 2010"," $2,130,287 ",0,77.84,2.783,182.2604411,8.743,
15,"16, Jul, 10","Friday, 16 July 2010"," $633,204 ",0,72.83,2.933,132.5667742,8.099,
16,"16, Jul, 10","Friday, 16 July 2010"," $586,584 ",0,67.68,2.699,189.6125456,6.868,
17,"16, Jul, 10","Friday, 16 July 2010"," $876,591 ",0,65.66,2.791,126.1498065,6.697,
18,"16, Jul, 10","Friday, 16 July 2010"," $1,115,515 ",0,76.9,2.796,132.5667742,9.342,
19,"16, Jul, 10","Friday, 16 July 2010"," $1,412,157 ",0,74.6,2.933,132.5667742,8.099,
20,"16, Jul, 10","Friday, 16 July 2010"," $2,031,852 ",0,75.14,2.783,204.3571656,7.527,
21,"16, Jul, 10","Friday, 16 July 2010"," $755,098 ",0,85.61,2.623,210.7577954,8.099,
22,"16, Jul, 10","Friday, 16 July 2010"," $988,393 ",0,76.3,2.796,136.4179827,8.433,
23,"16, Jul, 10","Friday, 16 July 2010"," $1,413,124 ",0,73.94,2.796,132.5667742,5.326,
24,"16, Jul, 10","Friday, 16 July 2010"," $1,418,697 ",0,76.56,2.933,132.5667742,8.117,
25,"16, Jul, 10","Friday, 16 July 2010"," $726,998 ",0,73.43,2.783,204.3571656,7.527,
26,"16, Jul, 10","Friday, 16 July 2010"," $1,028,152 ",0,67.66,2.796,132.5667742,8.445,
27,"16, Jul, 10","Friday, 16 July 2010"," $1,880,692 ",0,78.26,2.933,136.4179827,7.982,
28,"16, Jul, 10","Friday, 16 July 2010"," $1,225,336 ",0,97.18,3.094,126.1498065,14.18,
29,"16, Jul, 10","Friday, 16 July 2010"," $512,292 ",0,76.3,2.796,132.5667742,10.409,
30,"16, Jul, 10","Friday, 16 July 2010"," $438,069 ",0,85.61,2.623,210.7577954,8.099,
31,"16, Jul, 10","Friday, 16 July 2010"," $1,335,434 ",0,85.61,2.623,210.7577954,8.099,
32,"16, Jul, 10","Friday, 16 July 2010"," $1,120,172 ",0,76.2,2.699,189.6125456,9.017,
33,"16, Jul, 10","Friday, 16 July 2010"," $280,938 ",0,100.14,2.971,126.1498065,9.495,
34,"16, Jul, 10","Friday, 16 July 2010"," $930,270 ",0,78.53,2.621,126.1498065,9.816,
35,"16, Jul, 10","Friday, 16 July 2010"," $1,124,415 ",0,78.26,2.783,136.4179827,8.861,
36,"16, Jul, 10","Friday, 16 July 2010"," $466,962 ",0,84.43,2.561,209.8630532,8.36,
37,"16, Jul, 10","Friday, 16 July 2010"," $485,150 ",0,84.43,2.623,209.8630532,8.36,
38,"16, Jul, 10","Friday, 16 July 2010"," $338,278 ",0,97.18,3.094,126.1498065,14.18,
39,"16, Jul, 10","Friday, 16 July 2010"," $1,339,812 ",0,83.86,2.623,209.8630532,8.36,
40,"16, Jul, 10","Friday, 16 July 2010"," $959,229 ",0,74.25,2.796,132.5667742,5.326,
41,"16, Jul, 10","Friday, 16 July 2010"," $1,179,788 ",0,69.06,2.699,189.6125456,7.335,
42,"16, Jul, 10","Friday, 16 July 2010"," $558,837 ",0,91.8,2.971,126.1498065,9.199,
43,"16, Jul, 10","Friday, 16 July 2010"," $696,844 ",0,84.17,2.623,203.0538548,9.816,
44,"16, Jul, 10","Friday, 16 July 2010"," $297,100 ",0,77.79,2.791,126.1498065,7.804,
45,"16, Jul, 10","Friday, 16 July 2010"," $723,709 ",0,77.84,2.783,182.2604411,8.743,
1,"09, Jul, 10","Friday, 9 July 2010"," $1,546,074 ",0,80.48,2.642,211.108414,7.787,
2,"09, Jul, 10","Friday, 9 July 2010"," $1,880,903 ",0,82.59,2.642,210.7657317,8.099,
3,"09, Jul, 10","Friday, 9 July 2010"," $349,214 ",0,81.75,2.642,214.4265704,7.346,
4,"09, Jul, 10","Friday, 9 July 2010"," $1,812,208 ",0,80.35,2.637,126.1518,7.372,
5,"09, Jul, 10","Friday, 9 July 2010"," $291,809 ",0,81.14,2.642,211.6642907,6.496,
6,"09, Jul, 10","Friday, 9 July 2010"," $1,690,318 ",0,80.93,2.642,212.6296549,6.973,
7,"09, Jul, 10","Friday, 9 July 2010"," $593,462 ",0,58,2.711,189.5231276,9.017,
8,"09, Jul, 10","Friday, 9 July 2010"," $845,290 ",0,72.49,2.642,214.4729952,6.315,
9,"09, Jul, 10","Friday, 9 July 2010"," $485,389 ",0,78.51,2.642,214.6564301,6.442,
10,"09, Jul, 10","Friday, 9 July 2010"," $1,769,793 ",0,91.03,3.1,126.1518,9.199,
11,"09, Jul, 10","Friday, 9 July 2010"," $1,280,156 ",0,83.01,2.642,214.4265704,7.346,
12,"09, Jul, 10","Friday, 9 July 2010"," $943,506 ",0,90.37,3.1,126.1518,14.18,
13,"09, Jul, 10","Friday, 9 July 2010"," $1,870,844 ",0,71.33,2.802,126.1518,7.951,
14,"09, Jul, 10","Friday, 9 July 2010"," $2,236,209 ",0,82.45,2.793,182.2569603,8.743,
15,"09, Jul, 10","Friday, 9 July 2010"," $691,498 ",0,77.33,2.94,132.5461333,8.099,
16,"09, Jul, 10","Friday, 9 July 2010"," $614,253 ",0,61.79,2.711,189.5231276,6.868,
17,"09, Jul, 10","Friday, 9 July 2010"," $836,916 ",0,62.41,2.802,126.1518,6.697,
18,"09, Jul, 10","Friday, 9 July 2010"," $1,171,391 ",0,79.75,2.806,132.5461333,9.342,
19,"09, Jul, 10","Friday, 9 July 2010"," $1,577,541 ",0,78.22,2.94,132.5461333,8.099,
20,"09, Jul, 10","Friday, 9 July 2010"," $2,107,286 ",0,78.09,2.793,204.3625658,7.527,
21,"09, Jul, 10","Friday, 9 July 2010"," $714,677 ",0,81.67,2.642,210.7657317,8.099,
22,"09, Jul, 10","Friday, 9 July 2010"," $1,092,654 ",0,79.22,2.806,136.3962643,8.433,
23,"09, Jul, 10","Friday, 9 July 2010"," $1,417,536 ",0,77.16,2.806,132.5461333,5.326,
